what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898657292
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898676619
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898709772
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898715386
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576898728821
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898743256
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898761207
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898771694
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898771694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576898779700
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576898818046
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898818290
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898818363
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898824028
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898827484
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898830133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898849446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898850375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898850602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898852107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898852153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898853492
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576898856435
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576898856508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898856954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898858438
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898862675
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576898864724
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898867847
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576898867847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898870429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898906542
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576899457749
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576899721506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899741795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899741923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899742778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899746839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899748301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899750839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899751824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899766146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899771715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899789064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576899822519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899829619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899879659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576899883736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899899495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899921247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576899923856
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576899935035
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576899935301
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576899935376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576899940564
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576899941986
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576899941987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576899945247
