what,kind,bundleId,bundleVersion,description,time
java.vm.specification.version,sysinfo,,,"1.0",1576888463307
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1576888463307
java.vm.version,sysinfo,,,"20.45-b01",1576888463307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576888513059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576888513150
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576888516399
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1576888516429
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1576888516518
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1576888516708
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1576888516710
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1576888516722
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1576888516811
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1576888516832
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1576888534569
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1576888534572
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1576888534797
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1576888534982
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1576888535155
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1576888535602
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1576888535958
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1576888536095
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1576888536264
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1576888536349
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576888536598
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1576888536713
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576888536713
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1576888537069
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1576888537090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576888539101
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1576888539296
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1576888539329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576888540629
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1576888541452
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576888544046
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1576888546973
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576888548050
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576888548120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576888550235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576888556159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576888557358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576888559731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576888716885
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576888722419
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576888722419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576888731827
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576888731827
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1576888733586
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1576888733840
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576888734113
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576888734184
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576888812213
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576888812463
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576888812491
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576888939892
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576888939995
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1576888941487
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576888943527
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576888961657
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576888968418
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576888972841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576888999357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889189064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576889222670
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576889228799
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576889231085
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576889239933
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576889258803
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576889259109
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576889259134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889269732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889270249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576889288670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889293067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889337506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576889457735
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576889478838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889537687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889578496
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1576889583760
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1576889583772
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1576889583832
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1576889583850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889584114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889590067
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1576889590080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889591098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889608640
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1576889610827
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576889621257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889623582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889627408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1576889627418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889629093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889679652
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576889682910
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576889687493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889691516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889733974
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576889762995
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576889764329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889792643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889793704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889797583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889851911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576889854249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576890159007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576890160855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576890237582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576890239467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576890291033
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576890311315
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576890311594
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576890311619
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576890345802
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576890356543
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576890361572
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576890366642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576890434055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576890491988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576890511003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576890513521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576890539255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576890554143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576890555389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576890701618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576890722073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576890723690
